Reconstruction error,Residual variance,Output dimension,Number of neighbors,KNN Accuracy,KNN F1 measure,KNN accuracy std,KNN F1 measure std
3.7650350113485186e-10,0.7847383127196682,1.0,95.0,79.20009357288937,0.7216627881360743,0.5721523230614152,0.011478636533697675
2.2620312947124224e-08,0.7405391718621617,2.0,95.0,80.85297832346211,0.7458998983082636,1.0744764580336779,0.016505853617637886
4.397445507816559e-07,0.7043674354407272,3.0,95.0,82.8298473887611,0.7760831750066581,0.9732324782145858,0.01240083537487675
1.194127784686375e-06,0.6911057941270276,4.0,95.0,89.04507212319484,0.8592842879425774,1.1740934351086207,0.01613495511487049
2.555068076774788e-11,0.7977753823811742,1.0,97.0,76.39727835217197,0.6814666331931915,1.2278802963927549,0.015791702425097084
2.5288457064695418e-08,0.726850065824574,2.0,97.0,79.63516024948045,0.733234973593523,1.096480655553107,0.011364966045492888
3.9487984744265807e-07,0.7094003494538705,3.0,97.0,81.93884917160818,0.7644414525341137,1.0969583287439524,0.014913007351722372
1.2809773998036623e-06,0.7059835906667129,4.0,97.0,88.87271842239889,0.8567434588251883,0.9402201394071977,0.012138138449880239
1.698318198152015e-10,0.8054582531819465,1.0,99.0,81.80917037945461,0.7662743925707167,1.297898261710189,0.013976087486590209
3.340954601841065e-08,0.7398648274114483,2.0,99.0,83.19849149160147,0.7837805952744157,1.7926677565596119,0.021567833779414427
3.7677439980785744e-07,0.7087675131026663,3.0,99.0,83.72065656977384,0.7914975467309381,0.9272974537812402,0.012354298327968817
1.2245133958298054e-06,0.7036060502882112,4.0,99.0,89.47947717329534,0.864179622513837,1.0543491183758387,0.01436589315193381
8.595441642757464e-12,0.7945021577235646,1.0,101.0,80.02542536085227,0.7386912529228088,0.9602558335287082,0.01144173441890744
4.375821319567571e-08,0.7404273371061112,2.0,101.0,82.72131701478853,0.7781050562960488,0.5693550933464611,0.01025811126503026
2.8303123439732705e-07,0.7026811941843363,3.0,101.0,83.65470658637358,0.7899138958350521,1.0211057437194773,0.012696378416537788
2.8303123438126355e-07,0.7026811941843262,4.0,101.0,83.35201246693345,0.7858556828120167,0.8951703095500559,0.013369578125200928
3.226911180426462e-10,0.8024400282154187,1.0,103.0,78.24276730005589,0.714491473128269,1.2476767367491604,0.019307985158443015
5.026029724003308e-08,0.7626751706743979,2.0,103.0,81.65631103061324,0.7630135613457167,0.789682939440666,0.010824202764487489
3.395478979662854e-07,0.690628878760807,3.0,103.0,84.04709835432226,0.7949764798742087,0.8483036328142006,0.01030963062928842
1.2080047245025994e-06,0.6801523869770011,4.0,103.0,89.39356024759009,0.8625143538155327,0.9772814408730257,0.01439494244648905
