Wall clock time [s],Components,Neighbors
40.84128024009988,1.0,182.0
41.02860000298824,2.0,182.0
40.86077558796387,3.0,182.0
40.86878172797151,4.0,182.0
41.218102023005486,1.0,184.0
41.29555041901767,2.0,184.0
41.35589216998778,3.0,184.0
41.253416251041926,4.0,184.0
41.87293513608165,1.0,186.0
41.97639107494615,2.0,186.0
41.827358028967865,3.0,186.0
42.00620077503845,4.0,186.0
41.090460038976744,1.0,188.0
40.83596567902714,2.0,188.0
40.81085976702161,3.0,188.0
41.124052795930766,4.0,188.0
42.11888731503859,1.0,190.0
42.214977205963805,2.0,190.0
41.84707169991452,3.0,190.0
42.26632300496567,4.0,190.0
42.561987661989406,1.0,192.0
42.57866372901481,2.0,192.0
42.52753512910567,3.0,192.0
42.5381895089522,4.0,192.0
43.19657617295161,1.0,194.0
43.23134305898566,2.0,194.0
43.156962075969204,3.0,194.0
48.237229819991626,4.0,194.0
44.29907299904153,1.0,196.0
43.927321509923786,2.0,196.0
44.06684252200648,3.0,196.0
44.07715777307749,4.0,196.0
44.42394485103432,1.0,198.0
45.02140532096382,2.0,198.0
44.147868687985465,3.0,198.0
43.952073903987184,4.0,198.0
44.22957838198636,1.0,200.0
44.34662864601705,2.0,200.0
44.18596517003607,3.0,200.0
44.147726386087015,4.0,200.0
